"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120000129"	"cadC"	"-"	4358419	4359957	1539	"HS30'"	21	0.821982642551591	61	358	145.251396648045	0.369070825211176	3.66133178867347	"AD"	NA	NA
"ECK120000130"	"carA"	"+"	29651	30799	1149	"HS30'"	1592	83.4651170261487	0	0	0	0.998259355961706	-Inf	"SD"	14	34.1463414634146
"ECK120000131"	"carB"	"+"	30817	34038	3222	"HS30'"	671	12.5452394771232	4	107	0	0.969584109248914	-Inf	"SD"	54	45.7627118644068
"ECK120000133"	"cdd"	"+"	2229866	2230750	885	"HS30'"	179	12.1840516735407	1	100	0	1	-Inf	"SD"	94	293.75
"ECK120000135"	"cdsA"	"+"	195677	196534	858	"HS30'"	229	16.0779312186203	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000136"	"chbB"	"-"	1819323	1819643	321	"HS30'"	11	2.06428484731581	0	0	0	0.803738317757009	-Inf	"SD"	NA	NA
"ECK120000137"	"chbC"	"-"	1817880	1819238	1359	"HS30'"	20	0.886528110225935	1	48	0	0.535688005886681	-Inf	"SD"	NA	NA
"ECK120000138"	"chbA"	"-"	1817479	1817829	351	"HS30'"	12	2.05947299452487	2	100	0	0.535612535612536	-Inf	"SD"	NA	NA
"ECK120000139"	"chbR"	"-"	1816629	1817471	843	"HS30'"	91	6.50273101207184	2	100	0	0.922894424673784	-Inf	"SD"	NA	NA
"ECK120000140"	"chbF"	"-"	1815172	1816524	1353	"HS30'"	101	4.49682046864381	1	49	0	0.697708795269771	-Inf	"SD"	NA	NA
"ECK120000142"	"cheA"	"-"	1971384	1973348	1965	"HS30'"	96	2.94300263034393	2	46	0	0.786259541984733	-Inf	"SD"	6	8.45070422535211
"ECK120000143"	"cheB"	"-"	1965476	1966525	1050	"HS30'"	6	0.344226200513442	0	0	0	0.266666666666667	-Inf	"SD"	2	5.40540540540541
"ECK120000144"	"cheR"	"-"	1966528	1967388	861	"HS30'"	14	0.979505448615485	2	134	0	0.462253193960511	-Inf	"SD"	NA	NA
"ECK120000145"	"cheW"	"-"	1970860	1971363	504	"HS30'"	29	3.4661666023923	0	0	0	0.890873015873016	-Inf	"SD"	4	22.2222222222222
"ECK120000146"	"cheY"	"-"	1965072	1965461	390	"HS30'"	39	6.02395850898523	0	0	0	0.974358974358974	-Inf	"SD"	7	50
"ECK120000147"	"cheZ"	"-"	1964417	1965061	645	"HS30'"	34	3.17541998923252	1	47	0	0.967441860465116	-Inf	"SD"	5	20.8333333333333
"ECK120000153"	"clpB"	"-"	2729622	2732195	2574	"HS30'"	23432	548.381490996666	9	167	0	1	-Inf	"SD"	162	168.75
"ECK120000154"	"clpP"	"+"	455901	456524	624	"HS30'"	4078	393.681134609644	0	0	0	1	-Inf	"SD"	15	65.2173913043478
"ECK120000155"	"clpX"	"+"	456650	457924	1275	"HS30'"	4176	197.302358694293	5	93	0	1	-Inf	"SD"	26	56.5217391304348
"ECK120000157"	"cpsB"	"-"	2121108	2122544	1437	"HS30'"	12	0.503044551898558	0	0	0	0.388308977035491	-Inf	"SD"	NA	NA
"ECK120000158"	"cpsG"	"-"	2119633	2121003	1371	"HS30'"	12	0.527261138642033	7	195	0	0.336250911743253	-Inf	"SD"	NA	NA
"ECK120000163"	"cstA"	"+"	629117	631222	2106	"HS30'"	1112	31.8074162487729	2	62	0	0.965337132003799	-Inf	"SD"	2	2.66666666666667
"ECK120000164"	"lnt"	"-"	688566	690104	1539	"HS30'"	476	18.6316065645027	11	185	32.4324324324324	0.996751137102014	-3.95664576927565	"SD"	NA	NA
"ECK120000165"	"cvpA"	"-"	2428297	2428785	489	"HS30'"	1741	214.472633213564	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000168"	"cydA"	"+"	770681	772249	1569	"HS30'"	393	15.0886914852211	3	206	0	1	-Inf	"SD"	34	58.6206896551724
"ECK120000169"	"cydB"	"+"	772265	773404	1140	"HS30'"	229	12.1007587592773	7	287	20.9059233449477	1	-3.33399120134075	"SD"	1	2.38095238095238
"ECK120000170"	"cynS"	"+"	358713	359183	471	"HS30'"	14	1.79056091562194	4	116	0	0.67515923566879	-Inf	"SD"	NA	NA
"ECK120000173"	"cyoA"	"-"	449887	450834	948	"HS30'"	1742	110.69341479591	3	142	0	0.982067510548523	-Inf	"SD"	20	57.1428571428571
"ECK120000174"	"cyoB"	"-"	447874	449865	1992	"HS30'"	240	7.25778133612678	8	206	0	0.911646586345382	-Inf	"SD"	5	6.75675675675676
"ECK120000175"	"cyoC"	"-"	447270	447884	615	"HS30'"	95	9.3053017618471	10	206	29.126213592233	1	-2.95501853040026	"SD"	NA	NA
"ECK120000176"	"cyoD"	"-"	446941	447270	330	"HS30'"	106	19.3496849076495	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120000177"	"cyoE"	"-"	446039	446929	891	"HS30'"	236	15.9557150181876	6	77	0	0.994388327721661	-Inf	"SD"	NA	NA
"ECK120000178"	"cysA"	"-"	2537739	2538836	1098	"HS30'"	91	4.99253391910433	2	100	0	0.870673952641166	-Inf	"SD"	0	0
"ECK120000179"	"cysB"	"+"	1331879	1332853	975	"HS30'"	460	28.4207273244431	24	433	55.4272517321016	0.975384615384615	-2.56583716460331	"SD"	2	5.55555555555556
"ECK120000180"	"cysC"	"-"	2871409	2872014	606	"HS30'"	26	2.58453665402007	3	40	0	0.704620462046205	-Inf	"SD"	0	0
"ECK120000183"	"cysG"	"+"	3495850	3497223	1374	"HS30'"	222	9.7330333987971	12	140	0	0.967976710334789	-Inf	"SD"	4	8
"ECK120000184"	"cysH"	"-"	2885600	2886334	735	"HS30'"	52	4.26184819683309	1	81	0	1	-Inf	"SD"	5	17.8571428571429
"ECK120000185"	"cysI"	"-"	2886409	2888121	1713	"HS30'"	30	1.05498397705521	1	53	0	0.560420315236427	-Inf	"SD"	13	20.3125
"ECK120000187"	"cysK"	"+"	2530431	2531402	972	"HS30'"	177	10.969554075004	6	202	0	0.979423868312757	-Inf	"SD"	59	173.529411764706
"ECK120000189"	"cysN"	"-"	2872014	2873441	1428	"HS30'"	39	1.64519875245395	0	0	0	0.530112044817927	-Inf	"SD"	11	20.7547169811321
"ECK120000190"	"cysP"	"-"	2540534	2541550	1017	"HS30'"	40	2.36930521494011	2	142	0	0.633235004916421	-Inf	"SD"	8	21.0526315789474
"ECK120000192"	"cysU"	"-"	2539701	2540534	834	"HS30'"	15	1.08344577499734	0	0	0	0.570743405275779	-Inf	"SD"	NA	NA
"ECK120000193"	"cysW"	"-"	2538826	2539701	876	"HS30'"	72	4.95119877450841	3	51	0	0.90296803652968	-Inf	"SD"	NA	NA
"ECK120000194"	"cytR"	"-"	4121454	4122479	1026	"HS30'"	251	14.7369745200321	5	100	0	0.815789473684211	-Inf	"SD"	NA	NA
"ECK120000195"	"dacA"	"-"	661975	663186	1212	"HS30'"	579	28.7778215899542	7	199	30.1507537688442	1	-4.5838510768122	"SD"	30	68.1818181818182
"ECK120000198"	"dam"	"-"	3513099	3513935	837	"HS30'"	67	4.82204564040634	38	686	55.3935860058309	0.939068100358423	0.656354112519086	"AD"	2	6.25
"ECK120000200"	"dapB"	"+"	28374	29195	822	"HS30'"	116	8.50096334601322	1	95	0	0.982968369829684	-Inf	"SD"	11	37.9310344827586
"ECK120000201"	"dapD"	"-"	185123	185947	825	"HS30'"	859	62.7221861723432	1	100	0	1	-Inf	"SD"	44	146.666666666667
"ECK120000202"	"dapE"	"+"	2589629	2590756	1128	"HS30'"	104	5.5540042990644	1	43	0	0.889184397163121	-Inf	"SD"	8	19.5121951219512
"ECK120000203"	"dapF"	"+"	3992785	3993609	825	"HS30'"	398	29.0610362009227	3	79	0	1	-Inf	"SD"	8	26.6666666666667
"ECK120000205"	"dcm"	"-"	2028923	2030341	1419	"HS30'"	143	6.07065586176806	1	54	0	0.93446088794926	-Inf	"SD"	0	0
"ECK120000208"	"ddlB"	"+"	102233	103153	921	"HS30'"	469	30.6757496277315	1	100	0	1	-Inf	"SD"	2	6.06060606060606
"ECK120000209"	"deaD"	"-"	3303993	3305882	1890	"HS30'"	434	13.8327936132253	12	97	0	0.972486772486773	-Inf	"SD"	27	38.0281690140845
"ECK120000210"	"dedA"	"-"	2432104	2432763	660	"HS30'"	181	16.5202498503989	10	359	22.2841225626741	1	-3.36809169585446	"SD"	NA	NA
"ECK120000211"	"accD"	"-"	2431034	2431948	915	"HS30'"	1927	126.86522455535	0	0	0	1	-Inf	"SD"	7	21.2121212121212
"ECK120000212"	"dedD"	"-"	2429044	2429706	663	"HS30'"	157	14.2648791238413	0	0	0	1	-Inf	"SD"	0	0
"ECK120000213"	"deoA"	"+"	4616252	4617574	1323	"HS30'"	63	2.86855167094535	11	219	31.9634703196347	0.934996220710506	-1.03489567818071	"SD"	71	151.063829787234
"ECK120000214"	"deoB"	"+"	4617626	4618849	1224	"HS30'"	523	25.739626635615	0	0	0	1	-Inf	"SD"	74	168.181818181818
"ECK120000216"	"deoD"	"+"	4618906	4619625	720	"HS30'"	95	7.9482785882444	6	188	0	1	-Inf	"SD"	202	776.923076923077
"ECK120000221"	"dicB"	"+"	1647633	1647821	189	"HS30'"	4	1.27491185375349	9	350	25.7142857142857	0.825396825396825	0.497599402646312	"AD"	NA	NA
"ECK120000224"	"dksA"	"-"	160149	160604	456	"HS30'"	6097	805.44024187024	0	0	0	1	-Inf	"SD"	38	211.111111111111
"ECK120000226"	"dmsA"	"+"	940182	942626	2445	"HS30'"	32	0.788411747597249	14	281	39.1459074733096	0.442535787321063	1.48048234545982	"AD"	15	16.6666666666667
"ECK120000227"	"dmsB"	"+"	942637	943254	618	"HS30'"	10	0.974750567796963	0	0	0	0.517799352750809	-Inf	"SD"	1	4.34782608695652
"ECK120000231"	"dnaC"	"-"	4598261	4598998	738	"HS30'"	599	48.8936469767229	0	0	0	0.994579945799458	-Inf	"SD"	2	7.14285714285714
"ECK120000232"	"dnaE"	"+"	205126	208608	3483	"HS30'"	1002	17.329906477184	12	137	51.0948905109489	0.877691645133506	-3.62976513656795	"SD"	5	3.84615384615385
"ECK120000233"	"dnaG"	"+"	3209129	3210874	1746	"HS30'"	960	33.1214213552453	9	131	0	0.937571592210767	-Inf	"SD"	4	6.06060606060606
"ECK120000234"	"dnaJ"	"+"	14168	15298	1131	"HS30'"	3952	210.492343302472	1	100	0	1	-Inf	"SD"	12	29.2682926829268
"ECK120000236"	"dnaN"	"-"	3879244	3880344	1101	"HS30'"	433	23.690953990832	14	100	90	1	-3.71826748273711	"SD"	6	14.6341463414634
"ECK120000238"	"dnaT"	"-"	4599001	4599540	540	"HS30'"	568	63.3631191315484	1	74	0	1	-Inf	"SD"	4	21.0526315789474
"ECK120000239"	"dnaX"	"+"	491316	493247	1932	"HS30'"	184	5.7371033418907	3	37	0	0.796583850931677	-Inf	"SD"	2	2.8169014084507
"ECK120000241"	"acpS"	"-"	2698640	2699020	381	"HS30'"	50	7.90545736087301	0	0	0	0.908136482939633	-Inf	"SD"	NA	NA
"ECK120000242"	"dppA"	"-"	3704121	3705728	1608	"HS30'"	329	12.3251389891551	12	132	0	1	-Inf	"SD"	14	23.3333333333333
"ECK120000245"	"dut"	"+"	3811955	3812410	456	"HS30'"	1544	203.969121444588	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000246"	"ebgA"	"+"	3220655	3223747	3093	"HS30'"	16	0	33	201	89.5522388059701	0.228257355318461	Inf	"AD"	NA	NA
"ECK120000247"	"ebgC"	"+"	3223744	3224193	450	"HS30'"	4	0.535462978576465	3	115	0	0.493333333333333	-Inf	"SD"	NA	NA
"ECK120000251"	"edd"	"-"	1930817	1932628	1812	"HS30'"	364	12.101108704584	7	122	49.1803278688525	0.41832229580574	-3.33403292244837	"SD"	NA	NA
"ECK120000253"	"entA"	"+"	627774	628520	747	"HS30'"	16	1.29027223753365	2	70	0	0.544846050870147	-Inf	"SD"	NA	NA
"ECK120000254"	"entB"	"+"	626917	627774	858	"HS30'"	14	0.982930292841413	1	96	0	0.607226107226107	-Inf	"SD"	NA	NA
"ECK120000257"	"entE"	"+"	625293	626903	1611	"HS30'"	7	0	1	100	0	0.212911235257604	NA	"NO"	NA	NA
"ECK120000258"	"entF"	"+"	613380	617261	3882	"HS30'"	39	0.605189031041793	6	62	0	0.310664605873261	-Inf	"SD"	NA	NA
"ECK120000259"	"lpxC"	"+"	106557	107474	918	"HS30'"	11595	760.869269190455	2	100	0	1	-Inf	"SD"	NA	NA
"ECK120000261"	"acrF"	"+"	3413055	3416159	3105	"HS30'"	30	0.582024976713549	21	110	81.8181818181818	0.401610305958132	1.62884393592457	"AD"	NA	NA
"ECK120000262"	"envY"	"-"	585370	586131	762	"HS30'"	4	0.31621829443492	17	319	34.4827586206897	0.258530183727034	2.79851078311355	"AD"	NA	NA
"ECK120000264"	"era"	"-"	2700503	2701408	906	"HS30'"	229	15.2261202931304	0	0	0	1	-Inf	"SD"	1	2.94117647058824
"ECK120000265"	"exbB"	"-"	3149272	3150006	735	"HS30'"	45	3.68813786264402	18	121	148.760330578512	0.77687074829932	-0.0348956781807066	"SD"	6	23.0769230769231
"ECK120000270"	"accC"	"+"	3403939	3405288	1350	"HS30'"	1391	62.0690835999886	2	100	0	1	-Inf	"SD"	25	51.0204081632653
"ECK120000271"	"fabH"	"+"	1147982	1148935	954	"HS30'"	738	46.6004337487537	0	0	0	1	-Inf	"SD"	15	44.1176470588235
"ECK120000276"	"fbaA"	"-"	3068187	3069266	1080	"HS30'"	139	7.7530577106384	7	92	0	1	-Inf	"SD"	48	123.076923076923
"ECK120000279"	"fdhF"	"-"	4295242	4297389	2148	"HS30'"	163	4.57125343093386	25	411	34.0632603406326	0.921322160148976	-0.707162977205132	"SD"	NA	NA
"ECK120000280"	"fecA"	"-"	4512376	4514700	2325	"HS30'"	40	1.03637995853509	3	59	0	0.473548387096774	-Inf	"SD"	1	1.17647058823529
"ECK120000281"	"fecB"	"-"	4511429	4512331	903	"HS30'"	36	2.40157814311703	10	189	0	0.826135105204873	-Inf	"SD"	4	12.1212121212121
"ECK120000282"	"fecC"	"-"	4510434	4511432	999	"HS30'"	11	0.663298734723098	0	0	0	0.37037037037037	-Inf	"SD"	NA	NA
"ECK120000283"	"fecD"	"-"	4509481	4510437	957	"HS30'"	8	0.503570199288212	1	100	0	0.490073145245559	-Inf	"SD"	NA	NA
"ECK120000286"	"fecR"	"-"	4514787	4515740	954	"HS30'"	7	0.442009534202271	0	0	0	0.310272536687631	-Inf	"SD"	NA	NA
"ECK120000292"	"fepG"	"-"	619419	620411	993	"HS30'"	10	0.606642347329832	4	115	0	0.444108761329305	-Inf	"SD"	NA	NA
"ECK120000296"	"fhuA"	"+"	167484	169727	2244	"HS30'"	150	4.0267102332789	14	100	0	0.463458110516934	-Inf	"SD"	NA	NA
"ECK120000298"	"fhuC"	"+"	169778	170575	798	"HS30'"	47	3.54794548774819	1	62	0	0.906015037593985	-Inf	"SD"	0	0
"ECK120000299"	"fhuD"	"+"	170575	171465	891	"HS30'"	23	1.55500612465388	0	0	0	0.836139169472503	-Inf	"SD"	NA	NA
"ECK120000301"	"fic"	"-"	3488883	3489485	603	"HS30'"	8	0.799198475487261	0	0	0	0.643449419568823	-Inf	"SD"	NA	NA
"ECK120000302"	"fimA"	"+"	4541138	4541686	549	"HS30'"	2989	327.971074378085	5	127	0	1	-Inf	"SD"	NA	NA
"ECK120000304"	"fimC"	"+"	4542327	4543052	726	"HS30'"	155	12.8610684420484	0	0	0	1	-Inf	"SD"	12	44.4444444444444
"ECK120000305"	"fimD"	"+"	4543119	4545755	2637	"HS30'"	1054	24.0775588489588	31	278	86.3309352517986	0.706105422828972	-2.32658281806857	"SD"	NA	NA
"ECK120000306"	"fimE"	"+"	4540060	4540656	597	"HS30'"	71	7.16417176110471	0	0	0	0.917922948073702	-Inf	"SD"	NA	NA
"ECK120000307"	"fimF"	"+"	4545765	4546295	531	"HS30'"	21	2.38235647248003	0	0	0	0.757062146892655	-Inf	"SD"	NA	NA
"ECK120000308"	"fimG"	"+"	4546308	4546811	504	"HS30'"	12	1.43427583547267	6	163	0	0.654761904761905	-Inf	"SD"	NA	NA
"ECK120000310"	"lpxD"	"+"	200971	201996	1026	"HS30'"	498	29.239096856478	4	209	0	1	-Inf	"SD"	9	25
"ECK120000311"	"fis"	"+"	3409293	3409589	297	"HS30'"	1036	210.128653714098	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000312"	"fldA"	"-"	710158	710688	531	"HS30'"	420	47.6471294496007	0	0	0	1	-Inf	"SD"	12	60
"ECK120000313"	"flhC"	"-"	1975290	1975868	579	"HS30'"	254	26.4263464815587	9	56	0	0.810017271157167	-Inf	"SD"	NA	NA
"ECK120000314"	"flhD"	"-"	1975871	1976221	351	"HS30'"	21	3.60407774041851	3	64	0	0.618233618233618	-Inf	"SD"	NA	NA
"ECK120000316"	"fliL"	"+"	2017642	2018106	465	"HS30'"	9	1.16592745335198	2	105	0	0.636559139784946	-Inf	"SD"	3	17.6470588235294
"ECK120000317"	"fliM"	"+"	2018111	2019115	1005	"HS30'"	49	2.93705439741568	6	151	0	0.724378109452736	-Inf	"SD"	7	18.4210526315789
