"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120000072"	"aroD"	"+"	1772710	1773468	759	"M-C1h"	21	3.16801483685692	1	76	0	0.69433465085639	-Inf	"SD"	4	14.8148148148148
"ECK120000073"	"aroE"	"-"	3428042	3428860	819	"M-C1h"	58	8.10874755207368	0	0	0	0.89010989010989	-Inf	"SD"	7	24.1379310344828
"ECK120000076"	"aroH"	"+"	1786459	1787505	1047	"M-C1h"	113	12.3578081826856	1	76	0	0.964660936007641	-Inf	"SD"	2	5.12820512820513
"ECK120000077"	"aroK"	"-"	3516565	3517086	522	"M-C1h"	160	35.0961249578457	0	0	0	0.998084291187739	-Inf	"SD"	19	95
"ECK120000078"	"aroL"	"+"	405629	406153	525	"M-C1h"	51	11.1229647455687	3	143	0	1	-Inf	"SD"	4	21.0526315789474
"ECK120000079"	"aroM"	"+"	406652	407329	678	"M-C1h"	8	1.35104551828875	2	76	0	0.545722713864307	-Inf	"SD"	NA	NA
"ECK120000088"	"asnB"	"-"	696736	698400	1665	"M-C1h"	286	19.6680581351603	3	101	0	0.995195195195195	-Inf	"SD"	10	15.8730158730159
"ECK120000090"	"asnS"	"-"	986808	988208	1401	"M-C1h"	451	36.8593858396946	0	0	0	1	-Inf	"SD"	35	66.0377358490566
"ECK120000094"	"atpA"	"-"	3916339	3917880	1542	"M-C1h"	212	15.7420459319675	5	146	0	1	-Inf	"SD"	99	180
"ECK120000095"	"atpB"	"-"	3919259	3920074	816	"M-C1h"	323	45.3233551213429	13	116	51.7241379310345	1	-5.23914835157474	"SD"	NA	NA
"ECK120000096"	"atpC"	"-"	3913576	3913995	420	"M-C1h"	76	20.719248055471	0	0	0	1	-Inf	"SD"	9	60
"ECK120000097"	"atpD"	"-"	3914016	3915398	1383	"M-C1h"	255	21.1119179010251	8	103	58.252427184466	0.992769342010123	-4.13695133456067	"SD"	139	278
"ECK120000098"	"atpE"	"-"	3918973	3919212	240	"M-C1h"	326	155.530671258503	1	100	0	1	-Inf	"SD"	NA	NA
"ECK120000099"	"atpF"	"-"	3918441	3918911	471	"M-C1h"	252	61.2617391382013	0	0	0	1	-Inf	"SD"	22	129.411764705882
"ECK120000100"	"atpG"	"-"	3915425	3916288	864	"M-C1h"	130	17.2281759233175	0	0	0	1	-Inf	"SD"	26	81.25
"ECK120000101"	"atpH"	"-"	3917893	3918426	534	"M-C1h"	76	16.2960377964379	0	0	0	1	-Inf	"SD"	9	47.3684210526316
"ECK120000102"	"atpI"	"-"	3920083	3920463	381	"M-C1h"	159	47.7839268249881	0	0	0	0.876640419947507	-Inf	"SD"	NA	NA
"ECK120000104"	"bcp"	"+"	2598500	2598970	471	"M-C1h"	61	14.8292305056757	0	0	0	0.927813163481953	-Inf	"SD"	11	61.1111111111111
"ECK120000105"	"betA"	"-"	324801	326471	1671	"M-C1h"	15	0	1	76	0	0.232196289646918	NA	"NO"	NA	NA
"ECK120000106"	"betB"	"-"	326485	327957	1473	"M-C1h"	31	2.40973139030829	0	0	0	0.820095044127631	-Inf	"SD"	4	7.54716981132075
"ECK120000110"	"bglB"	"-"	3900312	3901724	1413	"M-C1h"	0	0	2	76	0	0	NA	"NO"	NA	NA
"ECK120000111"	"bglF"	"-"	3901743	3903620	1878	"M-C1h"	2	0	4	136	0	0.080937167199148	NA	"NO"	NA	NA
"ECK120000112"	"bglG"	"-"	3903754	3904590	837	"M-C1h"	7	0.957595882586381	0	0	0	0.348864994026284	-Inf	"SD"	NA	NA
"ECK120000115"	"bioC"	"+"	810745	811500	756	"M-C1h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120000117"	"bioF"	"+"	809604	810758	1155	"M-C1h"	1	0	0	0	0	0.0658008658008658	NA	"NO"	NA	NA
"ECK120000123"	"btuC"	"-"	1792196	1793176	981	"M-C1h"	80	9.33750113557362	0	0	0	0.99796126401631	-Inf	"SD"	NA	NA
"ECK120000124"	"btuD"	"-"	1790833	1791582	750	"M-C1h"	19	2.90069472776594	1	100	0	0.658666666666667	-Inf	"SD"	NA	NA
"ECK120000125"	"btuE"	"-"	1791582	1792133	552	"M-C1h"	97	20.1206656602758	0	0	0	0.956521739130435	-Inf	"SD"	4	20
"ECK120000127"	"cadA"	"-"	4354493	4356640	2148	"M-C1h"	2	0	9	194	30.9278350515464	0.0647113594040968	Inf	"AD"	4	4.93827160493827
"ECK120000128"	"cadB"	"-"	4356720	4358054	1335	"M-C1h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120000129"	"cadC"	"-"	4358419	4359957	1539	"M-C1h"	4	0	35	359	89.1364902506964	0.117608836907083	Inf	"AD"	NA	NA
"ECK120000130"	"carA"	"+"	29651	30799	1149	"M-C1h"	1	0	1	100	0	0.0365535248041775	NA	"NO"	NA	NA
"ECK120000131"	"carB"	"+"	30817	34038	3222	"M-C1h"	29	1.03058104362948	0	0	0	0.417752948479205	-Inf	"SD"	16	13.5593220338983
"ECK120000133"	"cdd"	"+"	2229866	2230750	885	"M-C1h"	14583	1886.7453708747	0	0	0	1	-Inf	"SD"	108	337.5
"ECK120000135"	"cdsA"	"+"	195677	196534	858	"M-C1h"	97	12.9447639212963	0	0	0	0.898601398601399	-Inf	"SD"	NA	NA
"ECK120000136"	"chbB"	"-"	1819323	1819643	321	"M-C1h"	21	7.49072667032524	0	0	0	0.984423676012461	-Inf	"SD"	1	9.09090909090909
"ECK120000137"	"chbC"	"-"	1817880	1819238	1359	"M-C1h"	17	1.43231702021671	0	0	0	0.390728476821192	-Inf	"SD"	NA	NA
"ECK120000138"	"chbA"	"-"	1817479	1817829	351	"M-C1h"	24	7.82913556751942	0	0	0	0.94017094017094	-Inf	"SD"	NA	NA
"ECK120000139"	"chbR"	"-"	1816629	1817471	843	"M-C1h"	50	6.7912875252059	0	0	0	0.705812574139976	-Inf	"SD"	NA	NA
"ECK120000140"	"chbF"	"-"	1815172	1816524	1353	"M-C1h"	42	3.55435810964435	0	0	0	0.374722838137472	-Inf	"SD"	NA	NA
"ECK120000142"	"cheA"	"-"	1971384	1973348	1965	"M-C1h"	276	16.0825983299197	0	0	0	0.975063613231552	-Inf	"SD"	26	36.6197183098592
"ECK120000143"	"cheB"	"-"	1965476	1966525	1050	"M-C1h"	13	1.41763276169012	0	0	0	0.292380952380952	-Inf	"SD"	3	8.10810810810811
"ECK120000144"	"cheR"	"-"	1966528	1967388	861	"M-C1h"	14	1.86180662886133	0	0	0	0.504065040650406	-Inf	"SD"	NA	NA
"ECK120000145"	"cheW"	"-"	1970860	1971363	504	"M-C1h"	96	21.8097347952327	0	0	0	1	-Inf	"SD"	10	55.5555555555556
"ECK120000146"	"cheY"	"-"	1965072	1965461	390	"M-C1h"	69	20.2578882809565	0	0	0	1	-Inf	"SD"	13	92.8571428571429
"ECK120000147"	"cheZ"	"-"	1964417	1965061	645	"M-C1h"	59	10.4737447330594	0	0	0	1	-Inf	"SD"	19	79.1666666666667
"ECK120000153"	"clpB"	"-"	2729622	2732195	2574	"M-C1h"	9094	404.534993471714	2	76	0	1	-Inf	"SD"	119	123.958333333333
"ECK120000154"	"clpP"	"+"	455901	456524	624	"M-C1h"	899	164.962333012499	3	76	0	1	-Inf	"SD"	14	60.8695652173913
"ECK120000155"	"clpX"	"+"	456650	457924	1275	"M-C1h"	1000	89.804790333311	1	100	0	1	-Inf	"SD"	10	21.7391304347826
"ECK120000157"	"cpsB"	"-"	2121108	2122544	1437	"M-C1h"	2	0	0	0	0	0.0939457202505219	NA	"NO"	NA	NA
"ECK120000158"	"cpsG"	"-"	2119633	2121003	1371	"M-C1h"	0	0	1	76	0	0	NA	"NO"	NA	NA
"ECK120000163"	"cstA"	"+"	629117	631222	2106	"M-C1h"	22484	1222.43252847296	0	0	0	1	-Inf	"SD"	11	14.6666666666667
"ECK120000164"	"lnt"	"-"	688566	690104	1539	"M-C1h"	60	0	3	119	0	0.101364522417154	NA	"NO"	2	3.50877192982456
"ECK120000165"	"cvpA"	"-"	2428297	2428785	489	"M-C1h"	34	7.96122221052972	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000168"	"cydA"	"+"	770681	772249	1569	"M-C1h"	420	30.6503921118471	2	101	0	1	-Inf	"SD"	26	44.8275862068966
"ECK120000169"	"cydB"	"+"	772265	773404	1140	"M-C1h"	713	71.6134120809251	1	76	0	1	-Inf	"SD"	NA	NA
"ECK120000170"	"cynS"	"+"	358713	359183	471	"M-C1h"	1	0	3	149	0	0.16135881104034	NA	"NO"	NA	NA
"ECK120000173"	"cyoA"	"-"	449887	450834	948	"M-C1h"	1519	183.467492150086	0	0	0	1	-Inf	"SD"	37	105.714285714286
"ECK120000174"	"cyoB"	"-"	447874	449865	1992	"M-C1h"	1631	93.7506559326699	3	147	0	1	-Inf	"SD"	4	5.40540540540541
"ECK120000175"	"cyoC"	"-"	447270	447884	615	"M-C1h"	903	168.121138586178	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000176"	"cyoD"	"-"	446941	447270	330	"M-C1h"	544	188.753341136923	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000177"	"cyoE"	"-"	446039	446929	891	"M-C1h"	913	117.328295518798	2	76	0	1	-Inf	"SD"	NA	NA
"ECK120000178"	"cysA"	"-"	2537739	2538836	1098	"M-C1h"	224	23.3590602178448	0	0	0	0.980874316939891	-Inf	"SD"	NA	NA
"ECK120000179"	"cysB"	"+"	1331879	1332853	975	"M-C1h"	100	11.7437033512791	1	76	0	0.871794871794872	-Inf	"SD"	7	19.4444444444444
"ECK120000180"	"cysC"	"-"	2871409	2872014	606	"M-C1h"	18	3.40102300024668	1	54	0	0.825082508250825	-Inf	"SD"	NA	NA
"ECK120000183"	"cysG"	"+"	3495850	3497223	1374	"M-C1h"	239	19.9168593408429	0	0	0	0.98471615720524	-Inf	"SD"	2	4
"ECK120000184"	"cysH"	"-"	2885600	2886334	735	"M-C1h"	114	17.759355476118	0	0	0	1	-Inf	"SD"	1	3.57142857142857
"ECK120000185"	"cysI"	"-"	2886409	2888121	1713	"M-C1h"	91	6.08266246259335	0	0	0	0.922942206654991	-Inf	"SD"	4	6.25
"ECK120000187"	"cysK"	"+"	2530431	2531402	972	"M-C1h"	472	55.601360928587	3	126	0	1	-Inf	"SD"	65	191.176470588235
"ECK120000189"	"cysN"	"-"	2872014	2873441	1428	"M-C1h"	95	7.61737060862905	0	0	0	0.964985994397759	-Inf	"SD"	4	7.54716981132075
"ECK120000190"	"cysP"	"-"	2540534	2541550	1017	"M-C1h"	69	7.76851173016031	0	0	0	0.893805309734513	-Inf	"SD"	8	21.0526315789474
"ECK120000192"	"cysU"	"-"	2539701	2540534	834	"M-C1h"	25	3.43228740032888	0	0	0	0.858513189448441	-Inf	"SD"	NA	NA
"ECK120000193"	"cysW"	"-"	2538826	2539701	876	"M-C1h"	59	7.71183259454717	2	100	0	0.873287671232877	-Inf	"SD"	NA	NA
"ECK120000194"	"cytR"	"-"	4121454	4122479	1026	"M-C1h"	134	14.9543357002399	0	0	0	0.896686159844055	-Inf	"SD"	NA	NA
"ECK120000195"	"dacA"	"-"	661975	663186	1212	"M-C1h"	26	2.45629438906705	0	0	0	0.533828382838284	-Inf	"SD"	20	45.4545454545455
"ECK120000198"	"dam"	"-"	3513099	3513935	837	"M-C1h"	25	3.41998529495136	6	134	0	0.492234169653525	-Inf	"SD"	1	3.125
"ECK120000200"	"dapB"	"+"	28374	29195	822	"M-C1h"	50	6.96478757147029	0	0	0	0.962287104622871	-Inf	"SD"	12	41.3793103448276
"ECK120000201"	"dapD"	"-"	185123	185947	825	"M-C1h"	529	73.419498133406	2	74	0	1	-Inf	"SD"	52	173.333333333333
"ECK120000202"	"dapE"	"+"	2589629	2590756	1128	"M-C1h"	161	16.3427999429702	0	0	0	1	-Inf	"SD"	2	4.8780487804878
"ECK120000203"	"dapF"	"+"	3992785	3993609	825	"M-C1h"	186	25.8147951849027	0	0	0	0.983030303030303	-Inf	"SD"	5	16.6666666666667
"ECK120000205"	"dcm"	"-"	2028923	2030341	1419	"M-C1h"	47	3.79249616682429	0	0	0	0.806906272022551	-Inf	"SD"	NA	NA
"ECK120000208"	"ddlB"	"+"	102233	103153	921	"M-C1h"	566	70.3665873442279	0	0	0	0.984799131378936	-Inf	"SD"	9	27.2727272727273
"ECK120000209"	"deaD"	"-"	3303993	3305882	1890	"M-C1h"	81	4.90719032892735	3	165	0	0.862433862433862	-Inf	"SD"	10	14.0845070422535
"ECK120000210"	"dedA"	"-"	2432104	2432763	660	"M-C1h"	76	13.1849760352997	3	58	0	1	-Inf	"SD"	NA	NA
"ECK120000211"	"accD"	"-"	2431034	2431948	915	"M-C1h"	521	65.1968055723062	0	0	0	1	-Inf	"SD"	18	54.5454545454545
"ECK120000212"	"dedD"	"-"	2429044	2429706	663	"M-C1h"	239	41.2756632493487	0	0	0	1	-Inf	"SD"	3	13.0434782608696
"ECK120000213"	"deoA"	"+"	4616252	4617574	1323	"M-C1h"	2318	200.614941489481	1	100	0	1	-Inf	"SD"	78	165.957446808511
"ECK120000214"	"deoB"	"+"	4617626	4618849	1224	"M-C1h"	3521	329.377777878737	0	0	0	1	-Inf	"SD"	78	177.272727272727
"ECK120000216"	"deoD"	"+"	4618906	4619625	720	"M-C1h"	762	121.180338956011	2	76	0	1	-Inf	"SD"	122	469.230769230769
"ECK120000221"	"dicB"	"+"	1647633	1647821	189	"M-C1h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120000224"	"dksA"	"-"	160149	160604	456	"M-C1h"	3875	973.008316316918	0	0	0	1	-Inf	"SD"	12	66.6666666666667
"ECK120000226"	"dmsA"	"+"	940182	942626	2445	"M-C1h"	40	1.87322875541876	5	108	0	0.503885480572597	-Inf	"SD"	7	7.77777777777778
"ECK120000227"	"dmsB"	"+"	942637	943254	618	"M-C1h"	8	1.48221498608377	0	0	0	0.344660194174757	-Inf	"SD"	1	4.34782608695652
"ECK120000231"	"dnaC"	"-"	4598261	4598998	738	"M-C1h"	22	3.41331215291243	1	76	0	0.865853658536585	-Inf	"SD"	NA	NA
"ECK120000232"	"dnaE"	"+"	205126	208608	3483	"M-C1h"	142	4.66814737003903	1	76	0	0.579385587137525	-Inf	"SD"	6	4.61538461538461
"ECK120000233"	"dnaG"	"+"	3209129	3210874	1746	"M-C1h"	147	9.64012762211959	0	0	0	0.70561282932417	-Inf	"SD"	4	6.06060606060606
"ECK120000234"	"dnaJ"	"+"	14168	15298	1131	"M-C1h"	626	63.3755025681098	0	0	0	1	-Inf	"SD"	8	19.5121951219512
"ECK120000236"	"dnaN"	"-"	3879244	3880344	1101	"M-C1h"	58	6.03184763410386	9	118	67.7966101694915	0.836512261580381	-1.91452808113667	"SD"	3	7.31707317073171
"ECK120000238"	"dnaT"	"-"	4599001	4599540	540	"M-C1h"	23	4.87689903060064	11	462	23.8095238095238	0.772222222222222	-1.14846057994235	"SD"	2	10.5263157894737
"ECK120000239"	"dnaX"	"+"	491316	493247	1932	"M-C1h"	10	0	0	0	0	0.191511387163561	NA	"NO"	NA	NA
"ECK120000241"	"acpS"	"-"	2698640	2699020	381	"M-C1h"	54	16.228503449996	0	0	0	0.881889763779528	-Inf	"SD"	NA	NA
"ECK120000242"	"dppA"	"-"	3704121	3705728	1608	"M-C1h"	941	67.0059342799429	2	74	0	1	-Inf	"SD"	14	23.3333333333333
"ECK120000245"	"dut"	"+"	3811955	3812410	456	"M-C1h"	52	13.0571438576722	0	0	0	0.932017543859649	-Inf	"SD"	5	31.25
"ECK120000246"	"ebgA"	"+"	3220655	3223747	3093	"M-C1h"	7	0	4	117	0	0.154219204655674	NA	"NO"	NA	NA
"ECK120000247"	"ebgC"	"+"	3223744	3224193	450	"M-C1h"	1	0	0	0	0	0.144444444444444	NA	"NO"	NA	NA
"ECK120000251"	"edd"	"-"	1930817	1932628	1812	"M-C1h"	129	8.15156892388042	0	0	0	0.368653421633554	-Inf	"SD"	NA	NA
"ECK120000253"	"entA"	"+"	627774	628520	747	"M-C1h"	8	1.22625014912955	3	105	0	0.530120481927711	-Inf	"SD"	NA	NA
"ECK120000254"	"entB"	"+"	626917	627774	858	"M-C1h"	5	0.667255872231769	0	0	0	0.34032634032634	-Inf	"SD"	NA	NA
"ECK120000257"	"entE"	"+"	625293	626903	1611	"M-C1h"	0	0	2	100	0	0	NA	"NO"	NA	NA
"ECK120000258"	"entF"	"+"	613380	617261	3882	"M-C1h"	9	0	1	76	0	0.158423493044822	NA	"NO"	NA	NA
"ECK120000259"	"lpxC"	"+"	106557	107474	918	"M-C1h"	6770	844.414486884049	2	76	0	1	-Inf	"SD"	NA	NA
"ECK120000261"	"acrF"	"+"	3413055	3416159	3105	"M-C1h"	25	0.921909079508627	5	82	0	0.268276972624799	-Inf	"SD"	NA	NA
"ECK120000262"	"envY"	"-"	585370	586131	762	"M-C1h"	4	0.601055683333184	7	134	0	0.31496062992126	-Inf	"SD"	NA	NA
"ECK120000264"	"era"	"-"	2700503	2701408	906	"M-C1h"	26	3.28590375226188	0	0	0	0.696467991169978	-Inf	"SD"	3	8.82352941176471
"ECK120000265"	"exbB"	"-"	3149272	3150006	735	"M-C1h"	28	4.36194695904653	0	0	0	0.717006802721088	-Inf	"SD"	2	7.69230769230769
"ECK120000270"	"accC"	"+"	3403939	3405288	1350	"M-C1h"	400	33.9262541259175	0	0	0	1	-Inf	"SD"	17	34.6938775510204
"ECK120000271"	"fabH"	"+"	1147982	1148935	954	"M-C1h"	363	43.568031536703	0	0	0	1	-Inf	"SD"	28	82.3529411764706
"ECK120000276"	"fbaA"	"-"	3068187	3069266	1080	"M-C1h"	521	55.2361824987594	0	0	0	1	-Inf	"SD"	41	105.128205128205
"ECK120000279"	"fdhF"	"-"	4295242	4297389	2148	"M-C1h"	68	3.62480229138643	3	152	0	0.788175046554935	-Inf	"SD"	NA	NA
"ECK120000280"	"fecA"	"-"	4512376	4514700	2325	"M-C1h"	37	1.82216816515008	5	174	0	0.604301075268817	-Inf	"SD"	1	1.17647058823529
"ECK120000281"	"fecB"	"-"	4511429	4512331	903	"M-C1h"	21	2.66281645755748	0	0	0	0.621262458471761	-Inf	"SD"	4	12.1212121212121
"ECK120000282"	"fecC"	"-"	4510434	4511432	999	"M-C1h"	0	0	1	76	0	0	NA	"NO"	NA	NA
"ECK120000283"	"fecD"	"-"	4509481	4510437	957	"M-C1h"	3	0	1	76	0	0.153605015673981	NA	"NO"	NA	NA
"ECK120000286"	"fecR"	"-"	4514787	4515740	954	"M-C1h"	3	0	2	76	0	0.218029350104822	NA	"NO"	NA	NA
"ECK120000292"	"fepG"	"-"	619419	620411	993	"M-C1h"	0	0	4	124	0	0	NA	"NO"	NA	NA
"ECK120000296"	"fhuA"	"+"	167484	169727	2244	"M-C1h"	98	5.00049400719572	4	252	0	0.381907308377897	-Inf	"SD"	NA	NA
"ECK120000298"	"fhuC"	"+"	169778	170575	798	"M-C1h"	3	0.430455292011171	1	67	0	0.275689223057644	-Inf	"SD"	NA	NA
"ECK120000299"	"fhuD"	"+"	170575	171465	891	"M-C1h"	1	0	0	0	0	0.037037037037037	NA	"NO"	NA	NA
"ECK120000301"	"fic"	"-"	3488883	3489485	603	"M-C1h"	52	9.87405903664762	0	0	0	0.946932006633499	-Inf	"SD"	NA	NA
"ECK120000302"	"fimA"	"+"	4541138	4541686	549	"M-C1h"	1492	311.176052187719	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000304"	"fimC"	"+"	4542327	4543052	726	"M-C1h"	13	2.05029531649398	1	45	0	0.659779614325069	-Inf	"SD"	7	25.9259259259259
"ECK120000305"	"fimD"	"+"	4543119	4545755	2637	"M-C1h"	42	0	0	0	0	0.217671596511187	NA	"NO"	NA	NA
"ECK120000306"	"fimE"	"+"	4540060	4540656	597	"M-C1h"	4	0	0	0	0	0.231155778894472	NA	"NO"	NA	NA
"ECK120000307"	"fimF"	"+"	4545765	4546295	531	"M-C1h"	2	0	0	0	0	0.120527306967985	NA	"NO"	NA	NA
"ECK120000308"	"fimG"	"+"	4546308	4546811	504	"M-C1h"	6	1.36310842470204	0	0	0	0.505952380952381	-Inf	"SD"	NA	NA
"ECK120000310"	"lpxD"	"+"	200971	201996	1026	"M-C1h"	347	38.7250334924124	0	0	0	1	-Inf	"SD"	8	22.2222222222222
"ECK120000311"	"fis"	"+"	3409293	3409589	297	"M-C1h"	41	15.806550217757	1	76	0	0.865319865319865	-Inf	"SD"	NA	NA
"ECK120000312"	"fldA"	"-"	710158	710688	531	"M-C1h"	94	20.2694992870948	0	0	0	0.994350282485876	-Inf	"SD"	7	35
"ECK120000313"	"flhC"	"-"	1975290	1975868	579	"M-C1h"	554	109.557191108695	0	0	0	0.810017271157167	-Inf	"SD"	NA	NA
"ECK120000314"	"flhD"	"-"	1975871	1976221	351	"M-C1h"	17	5.54563769365959	0	0	0	0.849002849002849	-Inf	"SD"	NA	NA
"ECK120000316"	"fliL"	"+"	2017642	2018106	465	"M-C1h"	7	1.72367258865548	0	0	0	0.63010752688172	-Inf	"SD"	5	29.4117647058824
"ECK120000317"	"fliM"	"+"	2018111	2019115	1005	"M-C1h"	10	1.13931450422857	0	0	0	0.380099502487562	-Inf	"SD"	8	21.0526315789474
"ECK120000318"	"fliN"	"+"	2019112	2019525	414	"M-C1h"	11	3.04229996237847	0	0	0	0.881642512077295	-Inf	"SD"	2	13.3333333333333
"ECK120000319"	"fnr"	"-"	1396798	1397550	753	"M-C1h"	914	138.982752211054	1	76	0	1	-Inf	"SD"	4	14.2857142857143
"ECK120000321"	"folC"	"-"	2429696	2430964	1269	"M-C1h"	392	35.3699245142544	1	99	0	0.675334909377463	-Inf	"SD"	13	28.8888888888889
"ECK120000325"	"frdB"	"-"	4377806	4378540	735	"M-C1h"	1467	228.534863890045	0	0	0	1	-Inf	"SD"	19	70.3703703703704
