"RegDbId"	"Gene"	"Strand"	"Start"	"End"	"Length"	"Sample"	"mRNARaw"	"mRNATPM"	"asRNARaw"	"asRNALen"	"asRNARPK"	"mRNACoverage"	"Gamma"	"TrMode"	"PeptideRaw"	"NPPH"
"ECK120000124"	"btuD"	"-"	1790833	1791582	750	"MOPS6h"	20	3.11461245339596	0	0	0	0.722666666666667	-Inf	"SD"	0	0
"ECK120000125"	"btuE"	"-"	1791582	1792133	552	"MOPS6h"	48	10.156344956726	0	0	0	0.842391304347826	-Inf	"SD"	7	35
"ECK120000127"	"cadA"	"-"	4354493	4356640	2148	"MOPS6h"	3	0	9	101	0	0.106610800744879	NA	"NO"	0	0
"ECK120000128"	"cadB"	"-"	4356720	4358054	1335	"MOPS6h"	1	0	0	0	0	0.0322097378277154	NA	"NO"	NA	NA
"ECK120000129"	"cadC"	"-"	4358419	4359957	1539	"MOPS6h"	2	0	6	275	21.8181818181818	0.10916179337232	Inf	"AD"	NA	NA
"ECK120000130"	"carA"	"+"	29651	30799	1149	"MOPS6h"	89	9.04701398016451	0	0	0	0.953872932985204	-Inf	"SD"	12	29.2682926829268
"ECK120000131"	"carB"	"+"	30817	34038	3222	"MOPS6h"	388	14.0650562374026	0	0	0	0.941340782122905	-Inf	"SD"	93	78.8135593220339
"ECK120000133"	"cdd"	"+"	2229866	2230750	885	"MOPS6h"	2064	272.396614568189	0	0	0	1	-Inf	"SD"	132	412.5
"ECK120000135"	"cdsA"	"+"	195677	196534	858	"MOPS6h"	93	12.6599195002546	0	0	0	0.946386946386946	-Inf	"SD"	NA	NA
"ECK120000136"	"chbB"	"-"	1819323	1819643	321	"MOPS6h"	8	2.91085276018314	0	0	0	0.697819314641745	-Inf	"SD"	2	18.1818181818182
"ECK120000137"	"chbC"	"-"	1817880	1819238	1359	"MOPS6h"	3	0	0	0	0	0.152317880794702	NA	"NO"	NA	NA
"ECK120000138"	"chbA"	"-"	1817479	1817829	351	"MOPS6h"	10	3.32757740747432	0	0	0	0.809116809116809	-Inf	"SD"	NA	NA
"ECK120000139"	"chbR"	"-"	1816629	1817471	843	"MOPS6h"	18	2.49390676873342	0	0	0	0.66785290628707	-Inf	"SD"	NA	NA
"ECK120000140"	"chbF"	"-"	1815172	1816524	1353	"MOPS6h"	33	2.84873090249631	0	0	0	0.379157427937916	-Inf	"SD"	NA	NA
"ECK120000142"	"cheA"	"-"	1971384	1973348	1965	"MOPS6h"	10	0.594391689579382	0	0	0	0.310432569974555	-Inf	"SD"	5	7.04225352112676
"ECK120000143"	"cheB"	"-"	1965476	1966525	1050	"MOPS6h"	3	0	0	0	0	0.0761904761904762	NA	"NO"	0	0
"ECK120000144"	"cheR"	"-"	1966528	1967388	861	"MOPS6h"	6	0.813923114998945	0	0	0	0.398373983739837	-Inf	"SD"	0	0
"ECK120000145"	"cheW"	"-"	1970860	1971363	504	"MOPS6h"	6	1.3904519881232	0	0	0	0.658730158730159	-Inf	"SD"	12	66.6666666666667
"ECK120000146"	"cheY"	"-"	1965072	1965461	390	"MOPS6h"	7	2.09637376670882	0	0	0	0.582051282051282	-Inf	"SD"	5	35.7142857142857
"ECK120000147"	"cheZ"	"-"	1964417	1965061	645	"MOPS6h"	3	0	0	0	0	0.237209302325581	NA	"NO"	0	0
"ECK120000153"	"clpB"	"-"	2729622	2732195	2574	"MOPS6h"	18345	832.423739183406	1	65	0	1	-Inf	"SD"	124	129.166666666667
"ECK120000154"	"clpP"	"+"	455901	456524	624	"MOPS6h"	1937	362.560355903124	0	0	0	1	-Inf	"SD"	18	78.2608695652174
"ECK120000155"	"clpX"	"+"	456650	457924	1275	"MOPS6h"	1841	168.647103726528	1	36	0	1	-Inf	"SD"	30	65.2173913043478
"ECK120000157"	"cpsB"	"-"	2121108	2122544	1437	"MOPS6h"	2	0	0	0	0	0.0368823938761308	NA	"NO"	NA	NA
"ECK120000158"	"cpsG"	"-"	2119633	2121003	1371	"MOPS6h"	0	0	3	103	0	0	NA	"NO"	NA	NA
"ECK120000163"	"cstA"	"+"	629117	631222	2106	"MOPS6h"	8109	449.722086620154	0	0	0	1	-Inf	"SD"	13	17.3333333333333
"ECK120000164"	"lnt"	"-"	688566	690104	1539	"MOPS6h"	137	10.397219934582	2	139	0	0.91358024691358	-Inf	"SD"	3	5.26315789473684
"ECK120000165"	"cvpA"	"-"	2428297	2428785	489	"MOPS6h"	18	4.29931166879811	0	0	0	0.670756646216769	-Inf	"SD"	0	0
"ECK120000168"	"cydA"	"+"	770681	772249	1569	"MOPS6h"	136	10.1239792940213	1	60	0	0.98597833014659	-Inf	"SD"	23	39.6551724137931
"ECK120000169"	"cydB"	"+"	772265	773404	1140	"MOPS6h"	108	11.0650705581172	2	35	0	0.978070175438597	-Inf	"SD"	3	7.14285714285714
"ECK120000170"	"cynS"	"+"	358713	359183	471	"MOPS6h"	1	0	6	155	38.7096774193548	0.201698513800425	Inf	"AD"	NA	NA
"ECK120000173"	"cyoA"	"-"	449887	450834	948	"MOPS6h"	1684	207.476557417674	0	0	0	1	-Inf	"SD"	31	88.5714285714286
"ECK120000174"	"cyoB"	"-"	447874	449865	1992	"MOPS6h"	2188	128.290136446355	1	101	0	1	-Inf	"SD"	3	4.05405405405405
"ECK120000175"	"cyoC"	"-"	447270	447884	615	"MOPS6h"	974	184.97759326876	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000176"	"cyoD"	"-"	446941	447270	330	"MOPS6h"	463	163.871087036629	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000177"	"cyoE"	"-"	446039	446929	891	"MOPS6h"	1010	132.397246545872	0	0	0	1	-Inf	"SD"	NA	NA
"ECK120000178"	"cysA"	"-"	2537739	2538836	1098	"MOPS6h"	11	1.1701071375463	0	0	0	0.416211293260474	-Inf	"SD"	2	4.8780487804878
"ECK120000179"	"cysB"	"+"	1331879	1332853	975	"MOPS6h"	396	47.4379435209539	2	58	0	0.913846153846154	-Inf	"SD"	15	41.6666666666667
"ECK120000180"	"cysC"	"-"	2871409	2872014	606	"MOPS6h"	4	0.770943676583159	2	55	0	0.298679867986799	-Inf	"SD"	2	9.09090909090909
"ECK120000183"	"cysG"	"+"	3495850	3497223	1374	"MOPS6h"	71	6.03541168643869	5	108	0	0.95924308588064	-Inf	"SD"	5	10
"ECK120000184"	"cysH"	"-"	2885600	2886334	735	"MOPS6h"	12	1.90690558371181	0	0	0	0.565986394557823	-Inf	"SD"	14	50
"ECK120000185"	"cysI"	"-"	2886409	2888121	1713	"MOPS6h"	13	0.886382703462074	0	0	0	0.39871570344425	-Inf	"SD"	24	37.5
"ECK120000187"	"cysK"	"+"	2530431	2531402	972	"MOPS6h"	80	9.61300139937026	12	363	33.0578512396694	0.929012345679012	-2.00195253795795	"SD"	289	850
"ECK120000189"	"cysN"	"-"	2872014	2873441	1428	"MOPS6h"	22	1.79940845521826	2	105	0	0.59593837535014	-Inf	"SD"	21	39.622641509434
"ECK120000190"	"cysP"	"-"	2540534	2541550	1017	"MOPS6h"	11	1.26330151133317	0	0	0	0.392330383480826	-Inf	"SD"	40	105.263157894737
"ECK120000192"	"cysU"	"-"	2539701	2540534	834	"MOPS6h"	5	0.700227619918157	0	0	0	0.425659472422062	-Inf	"SD"	1	3.33333333333333
"ECK120000193"	"cysW"	"-"	2538826	2539701	876	"MOPS6h"	9	1.19997911303783	0	0	0	0.486301369863014	-Inf	"SD"	0	0
"ECK120000194"	"cytR"	"-"	4121454	4122479	1026	"MOPS6h"	171	19.4663278337248	2	71	0	0.883040935672515	-Inf	"SD"	NA	NA
"ECK120000195"	"dacA"	"-"	661975	663186	1212	"MOPS6h"	137	13.2024104614866	1	100	0	0.995049504950495	-Inf	"SD"	18	40.9090909090909
"ECK120000198"	"dam"	"-"	3513099	3513935	837	"MOPS6h"	12	1.67452282440643	4	125	0	0.50179211469534	-Inf	"SD"	1	3.125
"ECK120000200"	"dapB"	"+"	28374	29195	822	"MOPS6h"	16	2.27343974700435	1	100	0	0.521897810218978	-Inf	"SD"	9	31.0344827586207
"ECK120000201"	"dapD"	"-"	185123	185947	825	"MOPS6h"	323	45.7281737475862	4	197	0	1	-Inf	"SD"	52	173.333333333333
"ECK120000202"	"dapE"	"+"	2589629	2590756	1128	"MOPS6h"	53	5.48784774035858	0	0	0	0.890070921985816	-Inf	"SD"	6	14.6341463414634
"ECK120000203"	"dapF"	"+"	3992785	3993609	825	"MOPS6h"	364	51.5326787743696	1	52	0	1	-Inf	"SD"	6	20
"ECK120000205"	"dcm"	"-"	2028923	2030341	1419	"MOPS6h"	110	9.05410596917431	0	0	0	0.943622269203665	-Inf	"SD"	1	1.88679245283019
"ECK120000208"	"ddlB"	"+"	102233	103153	921	"MOPS6h"	115	14.5838938167971	0	0	0	0.780673181324647	-Inf	"SD"	9	27.2727272727273
"ECK120000209"	"deaD"	"-"	3303993	3305882	1890	"MOPS6h"	148	9.1460841885437	5	97	0	0.85978835978836	-Inf	"SD"	7	9.85915492957746
"ECK120000210"	"dedA"	"-"	2432104	2432763	660	"MOPS6h"	52	9.20226406685171	3	84	0	0.875757575757576	-Inf	"SD"	NA	NA
"ECK120000211"	"accD"	"-"	2431034	2431948	915	"MOPS6h"	296	37.7838232051314	0	0	0	1	-Inf	"SD"	17	51.5151515151515
"ECK120000212"	"dedD"	"-"	2429044	2429706	663	"MOPS6h"	55	9.68912245117523	0	0	0	0.948717948717949	-Inf	"SD"	0	0
"ECK120000213"	"deoA"	"+"	4616252	4617574	1323	"MOPS6h"	1251	110.441615056643	1	100	0	1	-Inf	"SD"	50	106.382978723404
"ECK120000214"	"deoB"	"+"	4617626	4618849	1224	"MOPS6h"	2320	221.381767520792	0	0	0	1	-Inf	"SD"	98	222.727272727273
"ECK120000216"	"deoD"	"+"	4618906	4619625	720	"MOPS6h"	818	132.695468066557	0	0	0	1	-Inf	"SD"	148	569.230769230769
"ECK120000221"	"dicB"	"+"	1647633	1647821	189	"MOPS6h"	0	0	0	0	0	0	NA	"NO"	NA	NA
"ECK120000224"	"dksA"	"-"	160149	160604	456	"MOPS6h"	309	79.1459907976441	0	0	0	1	-Inf	"SD"	11	61.1111111111111
"ECK120000226"	"dmsA"	"+"	940182	942626	2445	"MOPS6h"	15	0.716551944799685	1	100	0	0.346421267893661	-Inf	"SD"	3	3.33333333333333
"ECK120000227"	"dmsB"	"+"	942637	943254	618	"MOPS6h"	5	0.944967370569164	0	0	0	0.482200647249191	-Inf	"SD"	0	0
"ECK120000231"	"dnaC"	"-"	4598261	4598998	738	"MOPS6h"	22	3.48178221416215	0	0	0	0.665311653116531	-Inf	"SD"	1	3.57142857142857
"ECK120000232"	"dnaE"	"+"	205126	208608	3483	"MOPS6h"	177	5.93546946868094	3	98	0	0.59632500717772	-Inf	"SD"	10	7.69230769230769
"ECK120000233"	"dnaG"	"+"	3209129	3210874	1746	"MOPS6h"	538	35.9892933833125	0	0	0	0.782932416953036	-Inf	"SD"	8	12.1212121212121
"ECK120000234"	"dnaJ"	"+"	14168	15298	1131	"MOPS6h"	1863	192.391346176282	1	78	0	1	-Inf	"SD"	9	21.9512195121951
"ECK120000236"	"dnaN"	"-"	3879244	3880344	1101	"MOPS6h"	130	13.7908589557723	5	100	0	0.93732970027248	-Inf	"SD"	12	29.2682926829268
"ECK120000238"	"dnaT"	"-"	4599001	4599540	540	"MOPS6h"	17	3.67697303525912	0	0	0	0.65	-Inf	"SD"	1	5.26315789473684
"ECK120000239"	"dnaX"	"+"	491316	493247	1932	"MOPS6h"	102	6.16635229515505	2	80	0	0.863354037267081	-Inf	"SD"	6	8.45070422535211
"ECK120000241"	"acpS"	"-"	2698640	2699020	381	"MOPS6h"	19	5.82457053292552	0	0	0	0.559055118110236	-Inf	"SD"	NA	NA
"ECK120000242"	"dppA"	"-"	3704121	3705728	1608	"MOPS6h"	2146	155.875893773035	4	95	0	1	-Inf	"SD"	42	70
"ECK120000245"	"dut"	"+"	3811955	3812410	456	"MOPS6h"	158	40.4694710227436	0	0	0	1	-Inf	"SD"	9	56.25
"ECK120000246"	"ebgA"	"+"	3220655	3223747	3093	"MOPS6h"	3	0	7	152	0	0.0569026834788232	NA	"NO"	NA	NA
"ECK120000247"	"ebgC"	"+"	3223744	3224193	450	"MOPS6h"	1	0	0	0	0	0.151111111111111	NA	"NO"	NA	NA
"ECK120000251"	"edd"	"-"	1930817	1932628	1812	"MOPS6h"	47	0	2	102	0	0.201434878587196	NA	"NO"	0	0
"ECK120000253"	"entA"	"+"	627774	628520	747	"MOPS6h"	59	9.2250067645764	0	0	0	0.998661311914324	-Inf	"SD"	NA	NA
"ECK120000254"	"entB"	"+"	626917	627774	858	"MOPS6h"	85	11.5708941668993	0	0	0	0.994172494172494	-Inf	"SD"	NA	NA
"ECK120000257"	"entE"	"+"	625293	626903	1611	"MOPS6h"	115	8.33753333660465	4	47	0	0.930477963997517	-Inf	"SD"	NA	NA
"ECK120000258"	"entF"	"+"	613380	617261	3882	"MOPS6h"	212	6.37845672449714	0	0	0	0.908552292632664	-Inf	"SD"	1	0.704225352112676
"ECK120000259"	"lpxC"	"+"	106557	107474	918	"MOPS6h"	2939	373.931617668739	0	0	0	1	-Inf	"SD"	3	8.82352941176471
"ECK120000261"	"acrF"	"+"	3413055	3416159	3105	"MOPS6h"	9	0	1	56	0	0.200966183574879	NA	"NO"	NA	NA
"ECK120000262"	"envY"	"-"	585370	586131	762	"MOPS6h"	3	0	5	233	0	0.248031496062992	NA	"NO"	NA	NA
"ECK120000264"	"era"	"-"	2700503	2701408	906	"MOPS6h"	51	6.57471999682095	1	75	0	0.996688741721854	-Inf	"SD"	8	23.5294117647059
"ECK120000265"	"exbB"	"-"	3149272	3150006	735	"MOPS6h"	124	19.7046910316887	0	0	0	0.96734693877551	-Inf	"SD"	0	0
"ECK120000270"	"accC"	"+"	3403939	3405288	1350	"MOPS6h"	665	57.533813375231	0	0	0	0.995555555555556	-Inf	"SD"	16	32.6530612244898
"ECK120000271"	"fabH"	"+"	1147982	1148935	954	"MOPS6h"	223	27.301830861136	1	100	0	1	-Inf	"SD"	25	73.5294117647059
"ECK120000276"	"fbaA"	"-"	3068187	3069266	1080	"MOPS6h"	499	53.9649866057148	0	0	0	1	-Inf	"SD"	26	66.6666666666667
"ECK120000279"	"fdhF"	"-"	4295242	4297389	2148	"MOPS6h"	14	0.761253043776946	6	135	0	0.302607076350093	-Inf	"SD"	NA	NA
"ECK120000280"	"fecA"	"-"	4512376	4514700	2325	"MOPS6h"	45	2.26060581294868	2	100	0	0.527311827956989	-Inf	"SD"	1	1.17647058823529
"ECK120000281"	"fecB"	"-"	4511429	4512331	903	"MOPS6h"	19	2.45754304877588	2	161	0	0.830564784053156	-Inf	"SD"	3	9.09090909090909
"ECK120000282"	"fecC"	"-"	4510434	4511432	999	"MOPS6h"	5	0	0	0	0	0.239239239239239	NA	"NO"	NA	NA
"ECK120000283"	"fecD"	"-"	4509481	4510437	957	"MOPS6h"	10	1.2204594253119	0	0	0	0.58098223615465	-Inf	"SD"	NA	NA
"ECK120000286"	"fecR"	"-"	4514787	4515740	954	"MOPS6h"	17	2.08130549165611	0	0	0	0.537735849056604	-Inf	"SD"	NA	NA
"ECK120000292"	"fepG"	"-"	619419	620411	993	"MOPS6h"	14	1.64669842702204	1	53	0	0.581067472306143	-Inf	"SD"	NA	NA
"ECK120000296"	"fhuA"	"+"	167484	169727	2244	"MOPS6h"	306	15.9269955003203	3	154	0	0.984848484848485	-Inf	"SD"	0	0
"ECK120000298"	"fhuC"	"+"	169778	170575	798	"MOPS6h"	39	5.70817131966365	0	0	0	0.984962406015038	-Inf	"SD"	NA	NA
"ECK120000299"	"fhuD"	"+"	170575	171465	891	"MOPS6h"	15	1.96629574078028	0	0	0	0.432098765432099	-Inf	"SD"	NA	NA
"ECK120000301"	"fic"	"-"	3488883	3489485	603	"MOPS6h"	45	8.71626619420512	0	0	0	0.971807628524046	-Inf	"SD"	0	0
"ECK120000302"	"fimA"	"+"	4541138	4541686	549	"MOPS6h"	437	92.9703307468604	0	0	0	1	-Inf	"SD"	3	16.6666666666667
"ECK120000304"	"fimC"	"+"	4542327	4543052	726	"MOPS6h"	37	5.95251346981667	0	0	0	0.74931129476584	-Inf	"SD"	7	25.9259259259259
"ECK120000305"	"fimD"	"+"	4543119	4545755	2637	"MOPS6h"	119	5.27074633040557	0	0	0	0.591581342434585	-Inf	"SD"	NA	NA
"ECK120000306"	"fimE"	"+"	4540060	4540656	597	"MOPS6h"	11	2.15205634342686	0	0	0	0.420435510887772	-Inf	"SD"	NA	NA
"ECK120000307"	"fimF"	"+"	4545765	4546295	531	"MOPS6h"	13	2.85946058574488	0	0	0	0.625235404896422	-Inf	"SD"	1	5.26315789473684
"ECK120000308"	"fimG"	"+"	4546308	4546811	504	"MOPS6h"	3	0.695225994061599	0	0	0	0.341269841269841	-Inf	"SD"	NA	NA
"ECK120000310"	"lpxD"	"+"	200971	201996	1026	"MOPS6h"	199	22.6537967187791	0	0	0	1	-Inf	"SD"	19	52.7777777777778
"ECK120000311"	"fis"	"+"	3409293	3409589	297	"MOPS6h"	40	15.7303659262422	0	0	0	0.983164983164983	-Inf	"SD"	0	0
"ECK120000312"	"fldA"	"-"	710158	710688	531	"MOPS6h"	509	111.958879857242	0	0	0	1	-Inf	"SD"	4	20
"ECK120000313"	"flhC"	"-"	1975290	1975868	579	"MOPS6h"	30	6.05170813483672	2	48	0	0.697754749568221	-Inf	"SD"	NA	NA
"ECK120000314"	"flhD"	"-"	1975871	1976221	351	"MOPS6h"	9	2.99481966672689	0	0	0	0.675213675213675	-Inf	"SD"	NA	NA
"ECK120000316"	"fliL"	"+"	2017642	2018106	465	"MOPS6h"	1	0	0	0	0	0.0795698924731183	NA	"NO"	2	11.7647058823529
"ECK120000317"	"fliM"	"+"	2018111	2019115	1005	"MOPS6h"	6	0.69730129553641	2	139	0	0.279601990049751	-Inf	"SD"	2	5.26315789473684
